15.77
22.81
351.75
7552.51
4766.91
8791.71
9660.90
9417.52
8658.83
7817.08
9054.03
7942.31
9180.46
8355.08
6949.69
7637.76
9143.93
9731.13
9297.02
9272.82
9392.56
7622.86
8781.97
8108.74
7112.93
7761.05
7139.90
10117.35
9959.83
10088.07
10367.45
10512.22
8057.40
6612.01
9621.82
9231.58
7130.39
8851.48
10584.28
9596.93
9621.81
6235.99
8505.04
10077.49
9933.84
9359.46
9649.53
7802.32
9940.09
10474.54
9305.69
9388.31
8529.75
10345.23
9122.12
9993.54
9643.12
9652.91
8596.67
7734.42
9759.56
8742.26
8774.20
5445.17
9048.43
9388.36
6533.80
7965.77
7889.32
9578.23
10729.65
10269.57
9653.24
10436.79
9596.66
8739.23
5562.42
9294.13
5979.72
9934.06
9201.00
9982.11
10615.64
8925.59
9988.56
9705.33
8360.77
9041.26
10474.73
9631.04
9867.15
8340.76
7546.76
8873.19
9175.23
8234.37
7601.50
8255.69
7516.08
6834.32
10164.94
8401.31
6461.25
6670.17
7394.03
7541.73
9314.08
8685.27
10373.66
9054.90
8906.87
6635.83
5770.26
10300.29
8144.25
9019.61
8587.83
8015.33
2969.20
2789.88
7365.50
6990.21
10719.54
8092.28
8926.76
9907.84
9611.09
8861.01
9714.23
8962.70
10070.22
9577.59
8156.09
9095.90
10926.47
10437.78
10355.60
9635.99
7627.41
5712.39
9026.52
8839.86
9095.78
9074.41
9199.25
9342.47
8396.99
7852.84
8653.17
8599.82
7894.27
7748.97
8968.68
7676.88
7298.36
5929.79
2550.37
3266.61
1741.14
944.45
7.34
5.26
6.67
3.02
1.05
1.07
20.96
2.69
13.93
8.26
5.62
4.69
2.31
3.47
15.34
29.56
5.46
6.38
10.96
6.84
5.43
4.69
3.56
3.57
3.12
