,1091.01,2026.32,1092.70,2352.22,2524.01,4848.82
,3814.86,2929.46,679.97,3205.86,2812.24,7522.61
,4357.52,3777.17,4515.89,1261.18,1159.37,3374.20
,4140.05,3489.79,3773.92,2536.17,1804.42,1385.38
,1079.38,3221.86,7462.86,2975.46,1634.24,2950.14
,4881.34,4577.29,3449.24,433.45,301.44,7035.31
,9036.35,2110.32,2854.44,1652.50,21.33,5465.87
,6929.56,4323.06,3130.73,1158.72,22.27,3209.96
,513.48,4620.81,7063.54,407.79,204.66,4345.08
,3270.86,2564.56,3324.16,500.86,885.66,4821.29
,2496.53,117.00,653.12,1176.78,1423.91,2468.52
,6420.69,290.65,1840.58,187.40,1276.76,3443.56
,4856.11,889.21,38.46,1867.47,1464.30,4636.06
,7943.47,2111.31,194.26,886.91,551.74,3503.73
,8797.18,581.43,865.94,66.08,912.27,3708.57
,318.80,493.08,2429.23,240.05,995.48,4927.19
,3038.00,5156.61,1739.73,462.28,1127.03,5556.31
,1563.78,3219.58,1672.16,317.22,1583.10,4662.46
,574.89,4010.08,4781.69,371.69,1337.06,7246.12
,2849.97,6251.06,2989.96,415.01,1517.87,2088.38
,3499.61,3632.41,1179.40,490.15,355.91,5201.76
,2139.13,3729.21,39.20,796.90,947.71,5182.65
,819.52,2772.87,3057.68,2601.94,1642.24,2635.86
,481.29,165.17,3305.19,1104.35,1752.75,5656.22
,2038.25,1041.95,2684.84,1209.16,102.00,285.72
,645.70,124.69,3567.56,404.91,1642.17,2568.79
,3144.24,363.48,935.10,369.21,1599.06,5170.80
,5863.75,230.20,2260.66,713.26,121.35,1783.26
,1540.85,2758.75,3817.15,1536.73,1903.76,7182.29
,1546.88,91.90,5456.43,2904.04,2270.33,1722.54
,4869.00,1231.54,3162.32,1344.04,3179.07,69.91
,958.92,1129.58,4128.95,3725.88,3353.95,282.85
,3263.83,551.93,6344.96,2731.32,2385.44,912.31
,1711.66,391.75,3294.67,6316.74,2271.23,234.80
,1311.23,524.31,3715.51,1122.43,2071.66,2240.12
,13.83,438.59,1702.51,8788.09,1689.23,263.91
,2.86,181.71,2738.90,6870.55,1045.87,1628.50
,3.26,154.97,905.73,464.87,2489.73,20.66
,2.68,418.14,3562.66,3602.91,1248.10,0.96
,282.97,98.33,1071.28,1652.41,473.04,1649.33
,194.03,53.53,3692.15,2741.78,435.14,1645.36
,35.20,2478.62,2920.92,7084.23,4460.68,3105.76
,33.46,96.03,3038.84,4071.54,1523.09,1491.88
,36.24,537.10,3223.64,8637.42,802.88,7.80
,14.11,290.87,1232.22,7191.62,480.65,253.40
,22.47,210.83,750.73,5226.87,515.07,111.04
,2.34,153.84,128.34,5018.05,253.13,91.52
,9.12,1187.60,948.17,3074.98,4640.04,832.54
,1594.23,67.78,281.98,4303.33,514.92,1515.28
,143.17,1575.77,476.48,359.42,852.23,247.91
,57.08,902.30,1304.85,2789.69,493.64,1783.29
,61.05,2750.39,648.91,395.93,2756.07,1207.28
,106.40,580.08,4705.69,2874.61,468.64,97.08
,122.76,111.47,7655.37,1924.59,21.55,120.92
,103.60,141.15,1528.05,792.43,1473.35,937.79
,91.86,1520.47,1155.85,773.97,33.51,2.46
,66.23,110.26,1888.13,197.21,445.00,2250.67
,96.22,855.24,3004.25,324.97,1332.98,31.95
,42.82,884.58,2837.08,1021.56,433.34,37.52
,66.20,769.82,1116.19,2547.70,1811.63,654.39
,49.31,626.64,2708.71,1167.19,30.11,574.34
,1.55,622.19,3384.89,1763.13,20.55,954.08
,83.89,104.50,1900.99,2460.13,19.63,2956.26
,81.10,1239.95,1155.67,151.78,14.86,5926.79
,76.55,3662.91,1798.18,192.08,28.38,7333.99
,81.56,2378.37,2557.99,508.20,37.35,3426.16
,90.72,4754.57,1222.34,134.84,27.48,3718.59
,39.48,5796.63,1728.72,257.08,27.70,2374.71
,122.57,7348.46,308.02,162.36,443.59,8581.52
,10.93,8237.24,402.96,841.88,938.91,1857.43
,582.98,2866.35,459.61,38.07,760.48,4818.09
,103.61,8142.11,2562.12,305.81,25.06,1750.87
,101.67,5073.59,1687.04,168.78,27.35,2224.21
,98.62,3308.85,203.50,283.69,23.86,3840.31
,138.63,6499.49,302.57,3203.97,2316.71,6920.38
,157.31,6166.51,939.57,1342.14,14.63,5482.77
,180.77,2189.91,443.27,302.99,31.75,5772.92
,283.15,451.07,1218.66,641.56,1293.15,2427.42
,38.47,248.81,404.33,244.68,1257.54,7933.90
,2177.65,351.84,805.37,1546.04,1516.00,5864.54
,115.00,158.89,186.99,736.22,251.28,5981.44
,119.66,137.83,229.43,1460.44,426.53,8066.56
,2291.26,164.91,266.42,2344.46,2085.86,7759.66
,45.16,4782.04,787.02,541.19,1661.56,4947.55
,36.97,2720.28,293.30,90.87,227.53,2940.28
,2629.13,836.21,374.16,814.89,103.27,2948.25
,4571.13,1864.95,1498.41,318.86,865.47,7083.70
,3003.83,3181.09,3004.23,1235.03,1504.07,8936.46
,288.66,2087.66,1653.10,851.24,321.05,5317.78
,3039.59,1139.03,2265.95,663.81,3735.36,8269.57
,5174.08,642.58,2730.24,2058.44,2221.56,7646.38
,2153.39,632.66,5592.50,74.38,748.40,6262.96
,2662.60,4418.01,711.34,621.63,1505.50,3006.48
,3332.87,2042.77,3152.58,411.66,3253.28,8620.92
,2833.04,4861.46,2174.97,1815.74,3298.33,3091.21
,79.98,1398.60,985.00,1418.90,866.40,1713.71
,89.81,1491.79,287.82,385.39,35.45,6560.31
,1030.21,233.71,269.87,572.26,1068.60,4122.36
,2841.71,477.90,259.38,820.26,978.24,5825.65
,1160.94,496.98,262.19,244.92,802.97,7431.53
,701.20,3068.23,212.04,192.40,789.42,6871.16
,2757.15,1756.87,1024.09,189.70,1309.38,8689.60
,57.85,2022.46,1447.63,460.08,1267.40,4886.57
,852.14,3916.96,646.15,405.80,4675.88,5536.46
,3200.02,5518.34,1216.67,133.92,1144.87,8228.81
,928.14,2559.97,844.12,929.07,1254.14,725.51
,8.20,344.21,558.60,375.95,710.33,6494.66
,157.04,2532.62,2576.56,619.61,741.77,6896.84
,6229.29,5027.00,1263.63,854.17,1015.40,4734.72
,7312.54,1800.70,1293.26,439.83,1111.24,7093.19
,1551.94,734.11,6344.89,731.83,1072.00,5985.46
,2093.63,2931.76,2779.04,1580.41,1342.26,5021.63
,5664.78,3495.11,1497.25,876.18,1675.76,6422.32
,856.78,5388.98,6021.58,129.25,1593.73,5540.21
,115.23,2348.63,6632.64,1280.69,1908.47,5583.22
,277.20,1289.24,3896.11,1228.78,675.66,4613.96
,212.46,2082.30,357.32,966.64,1536.37,3244.21
,932.40,4022.81,695.32,4404.99,3709.84,5243.44
,2458.02,3159.25,5537.81,2365.70,1202.87,6480.20
,522.82,2362.63,1973.63,596.70,2024.82,3785.07
,1117.13,456.71,529.28,165.24,118.96,4781.88
,2834.38,3294.04,942.77,469.23,1710.00,4282.95
,1187.52,3063.37,1918.26,2363.61,555.96,7400.50
,1240.52,3857.15,2737.59,3635.28,545.88,1625.23
,3531.84,2739.90,1546.64,968.18,745.14,6686.70
,3760.38,2444.22,2350.68,2375.70,1064.52,2636.17
,1062.09,4959.73,3800.09,235.04,1112.01,3930.79
,4005.36,2832.44,1084.83,6334.37,5060.74,3812.90
,1300.50,5773.71,3860.63,4895.85,650.76,3842.52
,2001.56,2302.22,4856.59,423.16,556.87,6782.96
,2598.44,3155.73,1254.73,479.52,1635.63,3214.33
,1807.37,526.58,3237.39,1144.82,165.01,4375.39
,937.03,586.67,3542.79,2760.04,738.85,6159.64
,2288.85,313.69,947.09,2110.86,513.77,5263.34
,434.59,2783.78,1379.96,889.13,995.62,5952.35
,1059.42,670.06,401.66,1904.01,88.52,3373.13
,679.92,1331.05,4581.18,5238.03,990.80,7246.53
,534.46,1689.49,1136.53,1683.12,1129.13,2703.12
,1504.15,1492.29,1754.35,1124.37,805.76,3814.61
,2192.41,1510.39,1615.44,5404.71,325.37,3456.82
,4198.57,1995.44,3368.90,915.69,135.33,257.28
,1135.40,3333.83,3274.81,295.42,103.56,6466.87
,752.45,2745.06,5940.39,608.16,386.31,5431.08
,2552.61,5395.77,486.89,830.97,3210.15,1206.95
,7293.30,5117.05,1850.74,740.26,2402.89,1029.53
,3380.62,1080.10,1910.19,2070.91,1868.89,2925.33
,1324.99,1016.62,3168.46,2965.34,3057.31,7530.28
,340.16,2507.33,1294.98,1048.79,1533.21,6822.48
,834.17,3278.57,635.18,756.93,2888.35,7568.13
,321.62,3795.98,3887.03,660.21,233.48,8160.14
,790.93,1581.99,2051.83,1854.58,2296.38,5357.83
,2256.32,4152.89,1637.92,1191.30,4136.37,6514.26
,2219.30,620.33,6396.86,324.50,1137.84,1650.83
,943.51,2388.01,1483.33,1735.39,1188.92,4442.95
,2526.51,2769.66,3153.99,1412.39,1113.09,4683.86
,5202.85,1814.26,738.20,1221.67,1425.78,7193.12
,875.21,157.43,707.77,1006.68,4127.85,6758.46
,2854.31,1399.36,4849.87,2063.01,2034.23,4927.65
,859.93,6344.48,747.64,2108.45,2068.75,3944.65
,3023.56,2587.23,50.85,2939.46,2347.87,8544.62
,2132.46,3226.37,72.03,1121.42,998.10,2668.64
,2009.61,541.59,104.85,250.61,2011.10,5859.74
,2196.99,1055.34,61.17,183.96,152.17,6792.99
,1324.62,1907.96,86.47,243.91,445.24,3385.04
,1940.79,4053.08,1822.27,655.76,1200.06,6620.70
,1913.97,2860.97,56.06,2028.28,935.21,7529.96
,6747.94,1211.70,72.01,912.23,2259.55,7598.58
,708.19,902.81,39.95,845.98,1577.33,2520.77
,399.53,979.42,169.93,3855.53,353.91,5648.89
,681.81,2055.01,80.81,3800.88,650.08,4229.41
,3434.76,2267.84,729.34,2132.19,325.13,1707.51
,3247.76,58.50,3546.12,423.48,1430.64,3652.80
,1560.44,1415.81,792.79,904.73,1711.01,6673.89
,1003.35,4235.97,203.64,415.25,1903.33,6706.93
,779.95,3299.39,67.36,732.79,1833.43,2336.68
,227.28,15.18,12.07,2116.34,1163.17,5503.31
,263.87,1187.54,75.57,600.60,191.47,7733.79
,234.59,1117.58,704.37,221.76,570.79,1841.77
,1430.76,10.24,41.65,632.88,1114.15,7770.14
,842.92,18.18,50.03,378.66,2947.22,8752.46
,1217.29,10.23,675.88,262.77,900.85,4984.27
,374.73,12.70,3391.08,1904.99,758.55,6185.23
,1173.97,48.18,5300.04,8148.22,455.36,7286.94
,479.35,2749.24,137.17,3570.88,3423.28,8936.93
,926.29,564.39,264.49,4744.41,1713.19,4366.91
,1925.00,1794.94,252.00,1048.83,3091.75,6580.25
,353.84,5587.84,4.24,2880.33,1790.28,1098.98
,374.85,1943.31,914.96,837.57,3479.51,1948.30
,299.31,923.36,181.47,912.88,325.32,850.33
,296.71,431.62,162.06,622.64,1143.32,4042.31
,245.49,534.88,1835.63,1222.78,1790.79,5675.59
,1158.85,275.62,5150.07,2344.49,3853.15,7193.80
,206.26,486.46,2676.38,305.77,654.82,3114.16
,1775.92,710.70,1428.40,968.77,818.79,6324.04
,2970.47,82.06,196.48,493.04,885.93,3386.37
,1358.71,208.92,2078.88,542.04,1349.97,2076.48
,2751.20,117.54,79.00,340.79,1674.00,3277.19
,2514.78,160.64,83.75,451.75,1805.49,5715.28
,972.65,2590.06,91.28,446.55,1091.90,7045.30
,197.51,130.27,201.14,450.79,1245.77,1748.68
,318.39,3021.06,62.92,513.29,1123.01,1318.99
,295.09,386.16,124.63,555.35,877.00,2341.18
,211.98,6570.87,9.16,2011.12,882.11,2967.70
,2256.31,881.30,75.52,1110.03,498.36,1996.57
,343.02,178.93,199.44,104.22,546.17,1633.39
,2651.59,270.90,106.89,366.90,980.29,6413.80
,2619.48,163.73,1346.60,299.02,1057.01,2015.34
,3746.15,94.78,2707.90,440.84,728.45,1718.69
,5564.70,185.47,593.65,263.81,2334.63,3213.78
,2785.77,194.48,358.69,197.94,6861.05,324.06
,1226.75,119.26,30.64,381.65,1911.75,1983.28
,1187.84,61.60,7.06,338.93,1061.72,5547.22
,971.99,226.59,5.31,482.40,932.49,3605.53
,1701.44,340.59,10.59,699.26,1743.09,3909.30
,868.04,699.31,23.11,1826.33,1822.06,415.94
,2488.88,683.45,7.09,5565.64,1760.40,42.27
,1056.66,1301.23,5.68,2381.87,986.57,140.79
,480.55,471.63,16.89,2362.95,1808.22,1034.71
,692.38,921.38,243.98,1983.39,824.07,2085.83
,1993.88,230.58,303.15,3544.22,370.81,871.87
,1888.97,568.47,3356.35,2144.01,447.34,1280.82
,5608.74,385.39,3520.23,1582.85,670.16,3402.84
,3068.35,494.85,306.20,4747.81,1063.12,6718.16
,5965.90,506.59,1014.11,584.13,1368.18,3204.54
,3420.03,203.80,114.55,2505.51,1610.80,5651.25
,832.84,577.50,20.12,425.79,1482.56,2061.25
,631.47,638.50,1893.98,2910.67,1076.46,3975.25
,2195.44,652.19,76.33,6160.41,946.78,3865.66
,1600.95,1499.09,102.81,4383.04,1682.89,5116.09
,4230.13,1098.10,777.10,789.31,1857.44,1846.15
,1656.37,455.94,1153.67,1907.92,3662.26,5753.05
,2548.28,493.36,4599.64,3439.55,2730.75,2798.45
,36.19,111.86,3709.49,349.16,1124.57,6612.05
,139.67,372.42,352.68,1187.68,2194.41,4596.50
,173.14,218.72,4562.79,478.22,2870.24,3467.36
,3936.65,455.93,170.77,3743.51,578.57,6512.85
,364.27,219.98,1335.49,494.16,951.76,2196.85
,389.15,226.64,63.50,212.97,1690.01,3256.26
,318.39,381.60,19.64,240.94,2160.25,1528.50
,293.07,494.82,1676.70,1865.37,821.24,3122.80
,272.63,355.46,5542.58,246.00,1255.62,4051.94
,1217.19,389.15,6623.58,734.30,413.03,2.26
,1471.95,640.55,233.51,242.81,385.89,46.22
,6933.13,601.56,479.02,286.17,1046.44,292.95
,3403.49,409.70,2688.90,636.85,1363.64,152.58
,2140.23,507.94,1954.56,7605.38,5198.76,324.32
,7684.23,442.41,3914.70,827.56,1665.54,174.39
,2963.38,524.19,684.33,4623.31,3450.39,14.10
,363.78,407.88,591.40,3279.28,1708.96,555.17
,5051.81,551.56,2651.57,576.66,1467.92,3808.18
,1035.20,1221.25,8413.95,2511.44,3180.24,1874.71
,991.42,637.22,3208.68,2384.07,4539.54,923.19
,251.63,511.32,5199.34,198.77,1897.89,3568.70
,248.28,395.70,1383.03,345.35,412.73,1313.42
,900.97,266.29,205.30,407.15,976.80,1715.24
,1027.69,466.17,1663.55,263.34,1060.01,6791.44
,681.36,537.92,3494.89,271.82,2083.94,3384.73
,260.46,613.08,1786.80,302.11,1544.71,1226.18
,268.79,505.26,1824.25,1290.81,1022.09,638.22
,613.94,411.57,1169.34,1023.79,1512.13,1220.24
,228.24,338.80,3659.72,247.73,1741.34,7230.25
,304.29,564.29,1388.72,272.25,1853.51,5148.56
,302.73,623.98,694.55,2076.61,1149.87,2937.11
,190.96,609.17,1986.01,1672.07,1200.64,4670.13
,257.88,434.25,5769.63,888.36,416.41,3841.92
,457.96,546.29,550.58,654.76,1550.91,3099.81
,2817.93,1180.50,1185.25,3125.61,2068.25,134.51
,280.45,444.51,266.64,3938.35,2714.16,72.54
,2102.42,420.56,563.54,5000.62,1122.93,5318.04
,3804.16,381.88,7.14,369.22,1522.64,5589.28
,2859.47,394.26,2036.40,707.74,972.40,3257.54
,1681.32,441.22,2868.16,2913.47,1001.52,3395.66
,375.80,455.78,8697.13,2107.76,909.49,7066.61
,268.45,1092.26,2944.83,3324.82,1481.65,1842.49
,264.56,584.59,6321.93,2409.01,2696.30,6241.30
,819.68,649.26,3169.37,916.74,1259.67,3383.98
,839.73,457.63,3996.36,1101.53,1891.40,4444.17
,756.29,633.43,7062.18,1883.51,1157.26,5610.16
,2248.17,331.40,462.07,875.05,354.77,2698.38
,250.63,904.32,631.23,249.23,1074.14,2964.59
,2342.37,2315.61,1111.26,3389.06,1796.63,4510.48
,6059.55,598.06,4620.73,87.86,1986.93,7641.04
,458.64,851.49,3708.74,26.60,2637.34,6788.00
,1276.94,2099.14,2164.01,4882.11,4109.47,3378.83
,1484.73,968.49,934.83,531.60,3575.82,6925.05
,593.90,1442.78,1735.03,333.82,6414.29,8365.91
,246.83,372.29,25.43,178.44,4468.97,2442.46
,203.29,388.16,1907.53,252.55,2064.57,3834.37
,1110.49,852.78,2091.16,351.13,834.81,8907.59
,682.24,669.89,186.02,821.12,2186.84,4779.41
,3550.34,358.66,2839.40,264.98,1814.73,5823.83
,2651.54,572.00,324.83,1573.38,644.42,4554.37
,3175.79,347.80,1646.67,661.07,828.70,3720.96
,2731.27,404.50,1327.29,1070.21,2103.30,4164.52
,318.08,454.05,75.66,219.43,151.41,7627.74
,244.50,653.45,7757.24,277.82,146.70,2834.74
,216.86,793.10,67.06,2839.83,579.74,2887.70
,1129.89,335.17,1325.23,5830.31,2466.44,4703.93
,5813.64,487.45,2252.32,801.97,1224.30,2577.35
,2649.88,1026.95,2953.22,1354.96,2381.20,5467.13
,413.29,1735.44,658.92,691.88,4668.10,3404.89
,770.40,3062.36,230.12,6354.74,1459.50,6432.29
,2321.97,1657.24,548.73,3273.97,598.81,4116.09
,6095.01,1812.01,114.49,643.61,1045.51,7800.78
,486.59,732.01,109.62,2981.35,4618.25,7879.96
,614.46,1397.41,495.07,8001.51,3444.62,7549.54
,1552.96,256.36,307.77,2887.06,2729.91,4924.54
,3702.71,311.44,580.90,3747.86,165.55,1196.26
,425.53,440.11,1232.23,3413.53,309.54,3815.90
,894.95,335.53,1819.57,2729.60,1172.29,9483.43
,861.55,368.64,604.50,661.82,7087.74,4149.20
,1172.95,332.35,386.20,1914.42,660.54,3657.66
,1648.78,2081.49,643.76,2758.30,368.40,1314.75
,4383.01,273.15,976.25,162.12,2727.42,6645.69
,1786.25,184.31,5281.45,799.77,7770.37,2949.01
,906.59,328.10,5782.06,143.41,1488.48,6930.54
,1445.88,753.40,80.76,27.36,1937.94,3265.95
,845.29,995.62,2133.17,67.28,1562.96,5420.21
,563.91,257.37,1228.32,928.44,4470.86,5942.97
,1906.52,279.06,44.34,814.33,951.67,6712.19
,2561.06,741.43,2082.83,762.02,1206.87,4848.17
,903.24,870.91,2600.44,2430.60,2294.50,1349.92
,3993.02,251.38,752.56,506.31,1282.41,5762.32
,8863.87,265.74,319.23,393.06,985.74,4021.23
,6359.41,7642.37,511.52,460.11,657.39,3245.84
,1892.11,155.49,1036.06,65.26,658.42,3829.18
,2560.92,184.73,269.80,1945.33,2505.82,5992.73
,1353.31,18.18,171.58,5257.42,2788.40,3296.06
,1824.92,858.10,80.33,1761.01,98.59,3716.40
,3379.95,438.58,129.55,2335.74,227.82,4454.56
,4241.97,1028.26,71.23,436.62,465.81,5651.28
,6269.58,4869.56,4.03,2159.37,2676.16,1382.28
,3439.33,341.01,253.42,4095.06,3739.70,5066.23
,4134.24,967.47,166.90,5505.52,1678.72,5020.92
,3454.88,1931.95,112.78,3262.05,860.90,4334.37
,2758.44,905.41,207.42,2395.16,2061.26,4938.44
,3018.92,1408.84,174.32,288.15,2879.78,722.13
,3742.07,5167.06,194.94,1785.36,5282.46,155.22
,1270.28,2328.86,128.34,6820.03,3661.74,1152.00
,2023.80,1103.41,266.50,1688.44,956.01,1439.06
,1551.21,619.90,109.20,5147.90,917.35,1281.23
,1531.81,401.76,87.38,3907.08,1551.86,3211.71
,1955.86,690.57,134.89,4636.36,1047.35,3766.72
,3810.22,2376.49,181.57,455.46,476.65,3053.25
,1973.08,212.84,179.67,1529.79,1122.72,6194.85
,8112.31,79.86,130.76,2651.27,1817.57,4056.25
,5864.95,1171.32,189.94,2843.00,1028.22,6416.64
,5502.38,312.75,217.18,1013.86,1217.75,3690.33
,1286.66,66.25,137.57,724.44,1596.44,5406.93
,411.01,1169.31,317.65,219.85,1878.08,5292.24
,1292.17,750.53,202.90,1359.89,1156.30,6530.24
,7168.73,700.22,160.25,3077.03,833.94,3146.71
,2618.90,1268.51,146.72,883.62,1032.54,6471.42
,486.42,5662.10,195.42,1462.56,1103.16,2536.52
,1390.82,56.64,177.27,2573.21,584.31,1430.72
,818.74,208.40,190.10,480.25,1003.62,678.94
,2573.59,326.99,196.09,1377.69,899.44,4155.31
,3517.38,175.55,219.52,5642.43,1619.51,4083.58
,2634.39,138.53,168.01,5822.37,6467.24,1487.38
,3156.03,100.73,184.47,2636.79,1034.49,3379.05
,467.86,332.37,163.89,3988.53,1289.58,4647.45
,1122.59,615.89,152.85,8301.68,1624.80,1672.22
,951.97,309.08,73.68,4242.30,1961.90,2427.52
,2830.86,153.63,176.73,4567.72,1858.91,4127.73
,9117.29,426.29,224.08,829.43,1692.51,1870.18
,2369.81,848.34,219.74,2783.63,5312.88,4833.22
,269.05,846.19,181.91,4901.99,2720.06,3184.77
,4831.71,307.83,103.94,3670.41,1787.21,4542.37
,3001.79,278.38,4568.25,794.73,2134.87,8818.60
,1010.28,1075.35,1524.53,67.76,1773.42,7432.87
,963.98,863.05,1687.26,3048.73,1211.80,4236.28
,4841.51,84.90,6822.23,2010.21,1725.50,3311.20
,854.12,60.59,279.80,1259.76,937.63,940.66
,306.46,226.74,1025.01,1378.05,1628.89,2348.44
,2477.76,477.90,5544.26,397.00,3571.46,5680.08
,4535.92,1761.97,26.23,505.75,2827.11,3972.94
,2319.59,117.69,626.55,729.58,2354.29,873.06
,4481.05,2031.96,2430.07,1139.92,231.95,6760.09
,425.49,1996.76,3213.57,2161.26,132.42,1517.21
,5.19,3504.42,21.67,508.21,98.91,913.00
,35.93,3001.99,34.77,1312.33,99.23,4002.82
