8.70,6.90,16.81,21.58,4.35,10708.72
8.23,18.04,38.44,41.55,5.51,8744.52
6.76,27.54,18.78,17.07,5.61,10918.31
20.65,20.60,29.74,11.00,22.91,9078.20
32.05,15.99,39.33,13.39,8.15,9494.80
27.04,9.35,13.57,7.43,17.94,9757.93
17.31,13.15,7.70,27.99,6.45,9130.39
19.85,7.14,9.67,45.86,9.03,9380.63
35.45,20.21,8.33,25.25,10.42,7652.05
16.44,10.80,7.31,28.67,4.40,7178.43
11.11,11.68,11.13,22.05,6.51,7834.77
6.74,28.69,13.85,28.24,9.37,9262.41
37.91,32.63,16.14,24.91,10.29,9851.77
14.51,19.02,15.09,11.31,3.81,4647.28
39.10,29.15,29.67,9.03,15.08,5443.25
24.05,10.82,7.51,13.38,5.62,9235.75
25.49,17.12,14.32,29.12,5.06,9923.21
16.09,9.25,12.70,40.67,4.24,6243.33
16.03,7.65,14.22,19.06,12.97,10646.33
9.04,7.74,12.93,39.81,10.27,10348.46
7.67,7.76,16.06,25.12,3.23,7666.31
8.99,6.92,31.33,23.85,7.94,8690.96
16.15,6.84,15.00,32.19,4.46,9624.88
24.88,7.43,7.00,41.28,2.75,4572.94
9.45,7.09,9.98,35.73,2.91,9307.95
24.62,8.16,21.45,17.46,3.44,9632.34
20.25,7.14,20.84,10.13,7.35,8433.44
20.20,7.00,30.97,10.46,38.59,5271.15
24.89,7.95,37.42,8.60,5.15,8725.19
15.58,7.98,32.22,8.34,6.34,6330.64
29.40,40.91,18.21,14.13,6.31,8339.83
18.31,10.94,38.54,7.58,3.86,10399.86
25.61,8.41,14.56,19.08,6.35,9801.27
14.95,33.88,27.04,8.62,4.06,9215.79
12.77,11.71,21.89,7.44,3.49,5902.98
31.58,10.77,25.32,32.04,4.58,10162.23
33.76,3.58,9.97,12.52,8.11,8858.00
18.21,10.21,26.13,17.77,9.39,9663.55
16.77,17.31,10.55,35.84,3.36,9176.58
29.44,11.37,21.41,9.58,4.26,10745.93
16.63,17.94,9.59,9.09,16.06,7741.81
34.82,7.97,23.91,10.58,5.06,6400.60
39.88,9.00,15.17,13.95,5.69,9091.84
10.24,33.34,7.94,10.46,6.47,3082.20
15.19,34.52,7.60,12.53,4.50,1250.95
30.67,11.56,23.14,9.50,4.28,3723.84
19.92,13.34,37.84,8.17,19.69,7.22
37.50,7.87,8.56,15.98,14.56,6.74
8.75,17.60,38.13,15.53,18.68,7.81
19.71,12.23,8.31,18.31,4.30,6.80
6.76,16.82,6.62,41.55,7.34,7.44
36.03,15.60,24.30,37.08,4.63,7.28
13.29,7.79,22.59,19.33,3.42,8.69
14.07,6.92,37.27,8.91,3.03,6.86
6.12,13.10,11.19,18.52,4.55,6.80
7.73,35.80,7.87,27.37,3.00,10.24
6.12,10.44,7.49,7.98,3.05,6.85
6.93,7.65,6.77,9.05,2.96,6.80
7.23,7.85,7.34,7.40,4.12,7.38
6.81,7.04,6.64,8.53,4.04,6.85
6.12,7.26,6.60,8.22,3.97,7.68
6.53,6.92,8.12,6.33,3.67,7.14
6.79,7.34,6.68,7.35,3.51,9.39
6.51,6.90,6.99,7.84,3.06,6.78
6.16,8.49,6.45,7.43,4.63,8.14
7.54,7.18,7.90,8.82,3.05,6.74
6.06,7.28,7.22,11.27,4.38,8.57
