2309.78,446.08,14.04,1645.24,739.40,5550.33
2226.06,878.29,17.15,187.61,456.22,3164.74
2186.41,800.23,19.76,983.17,1350.94,5535.46
3526.37,622.32,18.74,3687.61,792.03,2937.73
7156.28,265.59,7.17,1895.64,1822.86,4324.89
1169.64,593.88,21.91,971.42,367.95,6748.17
2909.38,223.98,1570.84,3033.74,373.87,4732.88
1320.56,613.80,2894.53,2698.13,561.39,7190.27
3939.58,420.49,3563.03,967.28,1351.12,1613.09
6675.85,576.77,2374.38,655.66,1754.47,1828.58
2498.35,346.95,1765.36,1217.75,1727.39,5076.77
4816.88,542.59,2861.84,1084.08,4183.00,8876.59
2761.22,200.97,1767.71,1452.45,647.15,2183.99
6824.96,546.24,2093.35,642.45,1197.06,462.60
4684.23,350.54,102.10,418.08,1385.89,4417.08
4498.90,968.72,993.47,673.67,1395.14,3637.06
1453.55,2099.28,589.95,919.94,999.96,1376.32
2407.21,733.28,7293.03,1145.33,618.12,3831.67
738.19,221.86,420.46,2742.16,6252.98,1059.36
4625.81,2686.00,6111.95,557.08,3370.58,1567.95
175.11,222.21,2601.80,1157.26,23.99,2167.91
3733.64,724.05,498.55,997.53,99.53,6719.51
1373.01,822.66,110.30,4004.94,935.67,4880.42
3770.37,713.61,696.28,3041.11,1559.61,3882.02
1589.94,589.55,4518.04,1015.95,621.52,1626.99
1429.50,955.63,374.48,293.47,1051.44,2902.18
2077.51,1807.51,98.78,6110.49,1433.44,2351.01
4586.09,718.18,211.14,152.35,1342.18,4061.38
703.41,247.69,505.02,2197.01,1275.90,1093.24
2316.38,873.16,2173.76,2137.58,835.66,4095.38
225.72,2168.29,2967.02,661.68,923.38,2408.98
182.90,1620.16,2185.45,3304.37,21.08,461.36
1083.52,3747.66,1527.79,3048.49,734.11,3683.65
491.96,6846.80,481.92,72.52,901.83,1733.34
120.42,7221.14,1593.03,291.05,588.49,1059.09
116.90,1089.87,1182.91,1245.93,488.65,2983.79
98.60,656.51,38.76,1614.70,722.91,3825.55
2453.88,278.79,1814.28,1070.48,572.08,3632.69
342.29,672.41,709.18,2158.24,299.87,5358.76
1499.34,1147.29,1139.77,4176.15,1622.22,2364.77
1722.75,1784.11,827.84,372.00,1523.59,6555.37
1577.33,722.55,2933.85,335.52,1854.34,2437.36
602.08,1356.48,1319.25,887.11,589.83,3141.69
934.97,1722.19,1227.46,1215.40,835.41,5890.29
1228.13,1262.30,3786.21,2531.23,47.90,2286.05
147.21,6118.84,1285.61,397.69,28.79,7522.14
937.39,1009.36,3667.22,1094.46,580.04,1719.92
1452.97,1991.23,5598.80,2027.92,1914.64,7290.65
1172.61,1102.50,1142.79,2166.43,37.46,6864.57
1743.95,801.37,188.28,434.18,1067.79,1037.24
1954.34,873.13,269.22,3255.47,1240.50,982.09
151.25,855.35,3294.63,5040.61,739.48,2063.79
113.82,2247.39,589.10,2735.92,81.67,5207.71
258.16,380.35,1191.41,5935.72,315.83,1410.03
258.50,534.96,3318.81,1046.89,366.78,505.03
3867.02,1416.71,1687.23,3118.23,1686.21,1610.04
965.16,1035.60,1368.01,2319.81,3663.37,2438.33
1339.62,1988.43,2864.19,3123.93,2634.54,2561.68
1436.36,365.72,3244.82,6648.46,1171.39,1207.46
99.95,2652.60,372.14,3288.50,1439.06,2309.28
290.14,437.22,2793.72,2338.92,1897.18,7113.17
1901.33,1924.16,696.73,33.94,3320.30,6457.10
1446.49,953.71,1005.03,7280.86,559.30,2574.29
4734.79,2473.53,4593.15,1292.74,236.60,1872.17
1383.40,383.72,5106.17,270.75,1661.03,4135.71
2738.02,402.59,972.24,9.09,1186.92,4446.20
2354.89,4649.04,1564.23,686.88,521.98,1648.21
4187.60,4448.41,735.96,446.48,1777.16,3290.21
2649.37,580.79,638.15,287.83,430.25,4358.64
164.68,1847.05,944.89,355.93,199.28,1568.51
1099.72,3483.92,4601.65,480.70,1357.44,2686.94
1996.52,625.53,981.86,339.73,1552.43,2130.77
1806.66,903.94,2752.31,92.61,579.77,5165.23
1091.19,281.70,133.37,266.59,20.50,2498.16
2549.46,1264.26,765.74,4199.20,283.94,2998.92
4808.23,1781.03,2662.80,690.78,230.27,6337.33
2855.40,196.01,1301.42,1450.57,602.60,5313.58
1948.31,288.10,2327.52,2375.64,1901.43,5435.63
2683.64,977.82,5742.51,3081.05,190.36,2066.18
274.75,1240.00,2850.47,2179.83,34.81,7453.10
1013.05,627.19,842.94,348.90,16.96,5951.66
3854.89,610.63,906.52,1745.71,134.85,2775.09
1926.90,1075.95,934.34,1601.62,156.85,6112.01
458.45,374.32,918.04,2024.54,339.31,2354.74
2413.82,283.63,858.70,1033.83,1507.54,6349.88
3221.61,2418.47,2210.32,2616.34,903.94,639.27
4974.99,477.63,5212.47,1041.13,4062.58,4532.00
3887.18,468.07,3330.93,850.86,841.31,6234.60
5142.35,923.37,366.80,3100.27,65.64,4025.62
5295.66,691.76,662.02,3067.36,102.24,2031.32
1899.45,454.85,149.07,3107.00,1337.48,756.25
4531.59,984.45,145.82,341.28,1227.25,5369.81
4533.68,1717.23,4891.76,45.22,183.40,6720.80
2236.03,326.75,186.53,851.39,324.40,2841.52
2721.78,1605.20,584.90,310.04,171.46,2660.92
3251.66,774.00,538.16,258.61,757.11,4129.84
2833.88,1922.65,388.08,67.14,780.41,3497.96
2299.29,3076.99,1427.07,2318.46,1349.17,3476.00
987.01,958.70,2018.59,2335.76,1136.02,2707.33
3264.10,365.07,168.78,5547.29,1037.42,8513.15
3983.93,190.96,477.99,3780.22,25.62,6997.46
1728.93,467.37,2727.58,3327.90,702.02,6829.55
759.45,468.26,1929.16,6364.52,2073.67,6577.26
1629.94,419.14,562.82,1003.18,25.54,6146.07
1021.44,338.76,1089.13,2861.72,23.52,9199.23
2301.08,576.06,914.29,1105.20,23.38,3659.44
2229.18,1349.92,460.48,2888.71,15.07,5666.29
5420.41,1690.99,418.17,2093.60,3.26,5748.28
4041.30,3188.64,126.81,3670.67,9.26,7130.08
3491.20,633.22,289.31,510.38,9.58,7620.07
2935.09,2851.53,236.47,768.97,7.30,7271.03
6725.04,2222.12,195.79,1419.92,7.64,5425.15
1511.99,2160.00,150.76,434.02,6.96,930.38
3089.98,2468.70,323.39,1320.67,30.04,4066.40
5189.86,927.57,204.42,451.93,16.80,6717.43
2624.94,477.75,217.84,261.75,461.60,4115.54
4703.95,500.05,263.28,298.36,698.07,6690.18
7300.19,480.81,214.13,260.52,1694.74,3127.96
366.50,418.10,279.09,125.11,937.02,2121.98
15.31,369.94,327.35,187.62,1267.84,1756.85
285.44,1889.19,248.60,133.74,994.82,6337.83
1620.91,1507.64,125.53,147.04,3389.96,4328.55
2016.12,888.19,142.09,96.63,1794.81,4252.45
5215.52,771.39,250.11,360.69,33.20,4640.73
4763.97,2958.99,217.22,316.27,1377.92,6203.37
2234.08,5276.05,114.55,1363.67,603.30,6469.89
4969.26,2801.72,155.40,187.56,2606.34,3649.06
1466.07,735.99,117.47,763.19,3167.13,5498.15
5269.89,2544.67,154.99,238.98,376.81,3424.21
3056.24,588.34,193.37,3533.52,664.87,5895.14
1046.78,342.17,218.52,100.29,2448.38,1983.34
1319.75,594.00,108.96,1572.90,1987.80,5180.90
421.88,651.10,77.67,5635.69,691.47,5896.06
555.02,1722.49,82.10,4442.17,654.95,7156.29
1869.17,2422.21,93.62,3839.80,1924.07,2421.00
7190.12,3898.78,101.81,1470.20,484.59,5984.46
2851.35,327.29,178.62,3034.11,1229.48,3781.12
3494.76,3385.92,841.23,1037.27,21.81,4099.25
6671.09,271.80,1106.43,235.99,2731.85,4705.90
7276.84,425.28,264.85,120.09,21.36,2554.84
5506.69,242.64,309.29,108.72,778.00,5161.13
3227.72,1539.04,328.22,30.33,1503.87,4907.91
3131.44,964.84,165.77,193.66,21.59,4938.38
914.57,444.30,140.78,369.68,4.20,7533.32
6681.02,4495.05,117.05,913.13,15.80,7975.66
4702.04,1555.02,446.35,240.16,16.19,6097.17
3510.61,1662.22,132.00,127.90,22.02,5511.93
961.49,2712.51,186.81,902.46,21.29,3478.55
4255.20,288.34,824.52,487.01,20.84,3721.63
2155.93,159.99,1777.32,734.07,21.34,5700.34
4930.05,1677.56,274.47,2614.60,24.85,6294.95
6494.05,2550.05,60.36,2972.12,15.65,3970.91
5797.61,1669.32,898.33,239.76,1233.58,1306.03
1716.00,330.41,188.96,1236.96,1033.23,8168.11
8102.42,434.95,285.55,40.08,207.21,5168.73
3532.52,4574.41,255.20,123.98,1722.55,2228.05
3086.66,1027.67,253.77,114.01,2851.89,3520.02
946.61,4030.40,523.75,197.80,1278.74,8339.57
635.91,7265.93,619.57,640.23,1881.72,2526.62
2523.95,2673.21,707.95,3378.58,1287.00,3969.06
6014.37,3679.70,420.32,2491.48,425.86,1272.43
3750.61,114.81,61.32,2238.29,1373.64,3377.72
2553.04,769.55,445.91,4426.87,1820.55,8518.43
1349.12,2033.43,1625.35,7304.64,792.02,4948.29
1183.25,2981.38,827.71,7848.54,2266.11,5488.44
2723.80,5451.21,323.39,2064.40,1696.20,4808.58
4624.11,3999.91,85.65,1159.22,1845.03,8115.32
6060.08,845.34,228.96,2164.83,1175.43,1413.03
3457.50,1485.43,273.27,3792.06,1836.48,6357.51
5532.82,1544.94,1883.39,6164.20,5569.12,4995.83
759.27,1954.28,883.74,694.47,1710.27,5920.88
1812.13,717.91,1659.06,3200.56,4249.28,2755.19
1157.22,1445.76,2155.56,6534.43,4227.97,2875.90
5426.26,433.95,926.50,198.74,4031.12,543.75
2666.54,556.15,2174.31,136.00,3331.24,1347.81
3885.08,2557.16,1117.61,1366.27,1541.13,4931.04
3550.25,1022.18,1456.75,1093.16,1779.72,4276.69
4411.63,3173.41,687.84,2373.27,653.61,2811.77
1996.61,4769.74,549.19,1362.41,27.81,2957.60
742.99,5296.52,497.61,4211.23,1717.67,2476.32
658.32,2969.34,527.04,3907.40,1617.25,5079.20
3173.99,1840.15,343.02,2883.96,766.70,3173.49
2884.36,850.47,506.39,1389.72,21.00,8684.87
2916.75,2747.84,2004.77,1572.99,46.44,7322.97
3122.59,2923.12,290.15,2115.70,17.49,6338.52
938.27,2791.45,321.18,2407.29,641.25,3370.47
3605.83,4124.00,323.57,1280.93,2473.27,3887.86
6753.57,4067.88,87.91,2904.26,495.59,2990.70
2200.61,763.15,308.76,19.00,84.44,7985.95
4105.14,1921.87,491.74,194.89,1267.10,6478.48
1753.40,877.54,436.51,2464.44,1373.92,7885.99
555.94,1357.75,426.38,873.07,380.22,3086.75
361.64,22.39,466.26,1232.80,926.87,3411.41
308.27,28.27,356.87,2859.48,1099.87,5052.97
492.68,134.81,542.05,1050.46,2230.67,1696.93
3240.85,550.30,494.87,807.38,1095.31,4006.33
2357.76,347.34,825.62,870.74,1513.93,1742.65
875.08,747.48,953.68,860.27,195.99,2248.35
3898.70,640.25,1049.01,2838.83,844.24,3800.05
3270.24,620.85,1864.61,2526.49,1400.29,2212.51
1668.46,296.79,1523.91,1450.54,2197.97,2999.95
3714.75,564.27,1176.97,3555.97,1228.85,6215.71
2604.62,22.72,441.60,1375.74,1135.11,3600.77
706.51,101.65,488.77,835.63,1870.77,6531.20
1010.25,849.65,147.32,710.35,2250.99,9403.87
78.55,917.50,468.14,732.55,10.54,5933.42
503.80,81.23,183.23,1374.74,842.15,2531.59
1025.63,161.24,130.96,1349.05,533.27,3669.41
181.55,209.81,100.74,1990.54,725.76,4162.90
1080.38,1008.59,470.19,2840.91,999.13,3436.59
5562.81,4748.71,1419.05,757.15,1516.72,1554.74
3350.17,1746.48,194.20,378.88,743.89,5598.44
1006.29,533.39,1954.91,2428.10,965.76,2030.50
1497.09,271.90,782.72,1510.91,1702.00,1368.62
519.26,715.86,825.27,2145.76,3003.97,3544.83
891.84,2994.63,1787.21,2756.47,660.00,483.25
3052.50,2159.03,1710.45,310.14,282.10,2729.15
4888.98,1084.27,1628.75,588.43,1289.93,6158.38
2044.13,351.87,1595.84,596.51,20.34,489.79
2597.76,3289.70,1643.81,1295.37,1062.16,5184.54
1810.82,3258.19,2715.12,312.88,1234.06,189.33
631.52,994.74,8729.72,1589.45,2285.09,3969.54
2774.25,3652.75,3229.76,377.94,5098.44,2107.48
377.37,6771.45,1882.96,1108.30,507.89,4686.81
1656.03,220.12,1728.81,453.06,1532.22,674.08
654.48,105.80,8069.11,2690.70,1210.12,100.93
1399.79,6.09,975.08,2398.75,1337.31,5895.37
363.45,452.53,2870.25,773.13,296.59,6167.35
2658.57,561.67,4189.87,2616.85,1601.76,5517.81
2156.83,1394.08,2960.37,4193.45,924.45,6817.79
550.68,297.54,1984.84,240.71,1572.71,5371.22
234.22,139.22,3752.23,291.90,1289.43,2569.58
2674.05,139.27,3013.19,4835.15,2921.77,2875.22
485.52,926.85,2653.27,3947.49,133.29,2285.49
24.54,2858.47,671.74,4267.23,3163.95,462.93
111.29,1422.26,2773.10,1136.90,1273.51,6724.08
2950.17,476.08,276.84,4046.13,3450.22,4173.57
1510.88,3955.03,4295.32,2770.25,1336.32,3750.32
479.15,1314.94,4835.75,2118.65,1651.44,2418.21
4932.48,415.83,4543.56,5874.70,1410.05,947.47
1113.09,166.54,3749.14,88.78,1052.58,303.43
1745.06,140.57,2597.46,973.93,1373.53,5802.38
1345.06,2597.34,4415.75,3186.04,1156.12,1149.98
3068.89,1163.31,1762.96,5465.53,274.17,5019.51
1468.88,87.06,5119.64,5441.45,1654.19,5380.51
1134.92,139.07,2627.93,6157.65,1168.30,7023.71
1324.89,1065.26,1837.17,4770.25,1810.50,738.25
2815.43,252.06,5938.36,5607.53,31.32,2833.04
599.88,4048.11,1054.41,4950.76,19.44,1644.37
1517.78,2601.96,3399.87,1522.98,2012.45,3276.29
379.56,5938.48,1780.49,3532.87,4163.48,7441.56
661.43,1902.23,2566.32,6530.01,646.22,5102.71
1152.18,3488.22,6758.00,911.41,1587.66,6020.91
2855.10,19.25,2261.61,1553.16,1480.38,2702.05
489.84,196.05,1024.73,830.65,1452.28,5194.92
1017.00,4855.86,173.26,7206.96,833.91,2465.62
464.69,1575.21,1850.30,728.08,1845.18,984.55
2349.25,2004.73,59.51,5006.28,1770.28,3573.16
56.41,536.53,92.10,3856.07,336.75,2763.91
167.68,934.18,3.02,1100.13,1119.15,5344.34
527.17,2104.67,277.21,5656.90,795.82,3630.25
4646.36,2760.94,1712.41,2200.31,26.45,6759.19
680.50,576.17,156.58,824.52,13.27,6631.55
2114.68,640.09,86.73,1018.32,25.07,4341.32
4270.70,4228.10,142.70,1624.81,27.99,1910.65
4195.09,2288.21,96.50,2667.78,26.08,7332.92
1041.37,516.33,457.87,1940.13,192.70,6510.26
4760.81,2005.92,1254.90,3087.64,593.33,78.80
2677.91,1137.36,61.11,3928.50,1160.94,84.86
823.90,1058.37,829.64,341.07,806.92,4741.03
384.76,1040.56,1410.98,4937.45,1150.32,3344.48
1233.74,833.01,2704.85,1785.68,78.92,6775.09
829.74,1770.90,1019.79,970.29,35.86,4238.07
497.74,6644.06,6709.81,436.85,2494.42,3461.39
1280.99,3907.41,829.44,1545.34,1350.48,5067.40
228.44,183.16,2151.80,4512.45,137.53,3229.85
314.60,744.19,389.19,7595.12,441.13,4069.01
429.65,456.18,2246.08,1240.25,583.17,6070.86
265.60,157.02,743.52,411.04,9.06,3438.33
537.40,4615.84,2856.38,37.93,18.02,5962.42
633.10,2430.42,896.04,2314.49,651.54,1469.92
647.57,928.44,2040.83,1108.10,493.65,1107.71
2889.39,247.22,241.92,5361.69,3536.45,3963.14
227.82,120.52,521.33,4676.62,1573.03,3136.25
358.43,909.64,1565.74,8950.34,1155.28,6357.14
431.94,343.63,729.14,2063.04,1330.02,2722.40
499.80,2401.82,2059.90,1390.15,1617.19,2007.80
412.69,753.36,524.15,2054.26,400.69,1160.55
393.99,541.37,360.97,1045.26,1306.99,1298.02
539.34,1915.09,353.58,302.26,22.30,1084.43
235.27,96.02,250.62,2652.60,1478.71,887.61
409.10,1155.56,565.16,3480.57,804.54,612.01
306.22,86.67,427.29,169.11,26.42,633.28
262.00,246.76,1505.85,43.05,285.19,1917.08
433.54,637.86,838.23,543.32,1177.42,5267.94
567.24,2060.21,419.60,11.22,1681.44,1782.50
2079.74,1661.40,1761.00,88.37,1658.29,1369.33
555.57,1165.11,2753.84,2186.07,962.64,6556.35
3267.20,2562.75,1404.08,532.56,576.34,6820.97
550.91,1123.56,2089.70,1080.89,117.97,3679.22
4003.73,38.08,1645.28,782.88,14.22,3759.37
3197.65,232.03,1001.40,357.21,3.23,3303.65
1485.71,12.59,1952.99,503.63,21.66,2073.67
401.02,499.72,344.13,1215.53,23.64,2490.88
391.73,1462.09,896.94,556.06,1185.58,7178.20
1862.69,1261.08,316.98,472.22,1903.63,2026.95
1840.24,634.15,2319.05,2978.98,457.12,6825.46
1815.15,2485.27,5321.45,5311.03,2.83,5379.97
1166.47,1648.18,1082.67,881.51,1309.58,5618.47
1161.36,552.40,4679.91,2113.98,740.07,5313.50
4032.89,34.84,633.50,163.52,285.98,2352.33
552.73,621.48,2370.04,65.05,1064.96,3643.63
1474.53,1642.98,2942.15,315.19,797.92,7697.55
3055.51,2528.38,6043.29,1005.37,13.59,9902.18
634.80,259.00,2065.71,318.51,16.10,5238.95
689.09,860.27,778.87,2245.07,28.42,2532.06
588.74,2495.95,3106.34,608.79,42.89,2681.47
486.23,675.59,2076.19,746.92,1101.49,4661.14
620.25,172.14,1342.89,3428.65,1017.81,3030.22
4109.02,539.19,1369.77,381.62,14.91,4867.40
1538.22,27.21,3448.48,2007.26,1245.65,1839.49
560.03,44.75,1325.98,1803.75,922.30,6917.74
147.84,1579.80,352.74,1320.85,1371.94,1167.69
1680.96,228.15,62.68,1505.83,217.95,518.83
2341.46,928.59,1492.43,1119.74,579.76,1698.35
913.16,150.25,429.03,366.61,16.79,4455.64
2541.22,930.31,602.47,308.14,15.68,2043.73
299.10,2152.95,1066.83,293.41,21.01,2076.88
1554.78,3244.42,3126.09,225.10,135.36,1274.51
1317.87,522.71,5508.22,213.26,1146.84,5668.52
755.53,1866.74,1018.70,272.71,984.89,1920.83
575.87,2190.77,1494.57,436.59,576.73,4117.28
497.86,2921.20,785.30,196.29,11.47,1254.19
661.71,3725.17,5037.22,28.16,761.47,2137.13
524.80,84.60,1634.61,226.00,622.91,4379.67
759.72,569.29,2513.99,118.71,153.03,6644.58
1390.53,759.80,655.92,365.79,2989.59,6995.45
353.50,2897.56,2179.81,269.84,418.42,5393.37
265.51,1981.81,5936.28,217.70,475.56,3123.47
135.56,2245.49,2582.70,356.80,4482.58,2934.30
1257.07,889.31,3374.44,248.26,897.34,4734.38
2518.36,43.82,4633.99,353.05,279.67,5778.10
1621.59,33.41,7162.23,344.74,9.73,2476.45
390.56,735.44,7781.03,259.19,1102.55,2918.14
951.75,6456.18,1780.58,146.03,98.74,7862.81
3587.43,3919.79,2800.50,284.43,22.25,3188.22
572.43,1845.46,1805.29,390.52,526.27,6684.08
1577.88,3289.29,5044.30,341.46,1099.56,6625.76
2382.70,875.30,839.87,171.07,1495.02,6404.34
1120.57,2086.72,11195.35,295.92,756.16,4931.19
1629.69,1493.66,3713.43,1992.20,211.71,4720.16
1460.30,5022.94,524.53,585.40,317.96,1072.92
427.05,2665.55,2458.75,458.31,565.75,662.30
409.33,2271.82,4243.32,2674.63,205.42,3167.05
2284.48,1449.25,2321.29,2243.84,1652.79,6194.60
688.63,349.35,689.43,2076.76,1441.37,7603.80
920.67,168.74,2141.01,1963.72,118.83,7784.08
278.91,3627.81,3373.30,590.77,79.68,5562.45
424.84,4178.96,3851.40,1030.97,1516.25,4810.50
340.91,1845.83,969.99,2459.38,620.28,9019.51
386.45,6106.74,5587.06,4404.78,450.18,4918.47
565.47,1508.18,617.19,265.14,2052.39,2045.68
590.91,2686.22,762.19,948.15,485.31,6791.58
330.35,34.41,917.39,420.71,1971.44,3915.17
591.44,805.09,1185.87,1769.17,1897.83,4563.82
1965.52,5331.89,949.44,578.84,276.46,2658.28
324.74,1536.51,339.86,184.00,1069.75,5126.16
2205.34,1204.99,1971.36,491.99,348.36,3897.55
3502.86,4638.96,525.27,1842.35,644.55,4047.84
4547.09,3250.82,818.67,2817.67,505.07,2545.66
1838.10,3010.72,3823.30,2893.07,1803.26,3391.35
4587.98,6029.30,1249.61,1611.48,891.41,3927.69
372.99,2978.89,1797.71,593.03,86.04,1186.06
817.10,2452.34,1666.96,2781.92,414.11,2771.57
130.54,1235.67,222.18,495.98,988.91,3272.15
373.19,6123.70,230.07,334.11,728.93,1711.24
2839.29,1772.74,24.35,792.85,926.11,5232.21
643.42,3156.64,2255.25,2567.63,23.02,3987.37
5213.03,1419.45,2461.33,1643.81,28.06,6279.31
3524.67,3699.46,783.35,427.55,24.86,4159.68
3553.21,562.28,381.26,391.31,2025.62,5865.30
2620.74,3470.54,1696.61,2588.45,38.18,2957.91
1465.58,4348.29,766.17,207.90,24.80,5469.60
61.64,1051.61,227.29,1339.84,31.40,5144.30
263.93,214.02,1962.62,2733.33,21.59,5797.24
5226.72,700.23,1171.66,2632.10,2137.40,3165.11
9141.97,222.20,4304.94,13.31,80.97,3801.97
818.19,766.63,340.53,6007.39,27.42,3154.34
10.14,1942.73,2082.95,2442.29,22.51,918.16
2955.84,1361.80,486.92,829.78,2152.09,2469.00
6543.59,2271.27,68.98,2496.52,20.75,2154.76
825.89,1652.18,436.49,5759.50,549.56,3894.70
1194.53,7399.65,23.68,1197.78,922.37,2710.72
7390.78,511.25,552.19,3504.43,68.62,1631.91
702.41,602.91,258.92,1404.86,85.27,3204.25
916.25,1717.54,2874.22,1687.05,141.03,923.31
4504.53,799.62,856.41,6603.50,1450.01,2353.51
